#
#--------------------------------------------------------------------------------
##ASTER 14.06.00 CONCEPT t3 CALCULE LE 10/08/2022 A 00:31:39 DE TYPE TABLE_SDASTER
INTITULE         NOEUD    RESU     NOM_CHAM         NUME_ORDRE   INST         ABSC_CURV    COOR_X       COOR_Y       COOR_Z       SIXX         SIYY         SIZZ         SIXY        
StressInBal      N4199    resImp   SIGM_NOEU                  73  7.22772E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.62455E-05 -3.47157E-05 -1.50959E-05  2.73966E-09
StressInBal      N4200    resImp   SIGM_NOEU                  73  7.22772E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.82825E-05 -3.54149E-05 -1.59096E-05  1.71887E-07
StressInBal      N4201    resImp   SIGM_NOEU                  73  7.22772E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.89685E-05 -3.98972E-05 -2.03791E-05 -2.71248E-07
StressInBal      N4202    resImp   SIGM_NOEU                  73  7.22772E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.31822E-05 -4.84776E-05 -2.96977E-05  1.55740E-06
StressInBal      N4196    resImp   SIGM_NOEU                  74  7.32673E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.23252E-05 -4.73913E-05 -2.91352E-05 -1.48552E-06
StressInBal      N4197    resImp   SIGM_NOEU                  74  7.32673E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.84241E-05 -3.88745E-05 -1.99228E-05  2.81736E-07
StressInBal      N4198    resImp   SIGM_NOEU                  74  7.32673E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.78290E-05 -3.44073E-05 -1.54842E-05 -1.64966E-07
StressInBal      N4199    resImp   SIGM_NOEU                  74  7.32673E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.57978E-05 -3.36829E-05 -1.46649E-05  2.69923E-09
StressInBal      N4200    resImp   SIGM_NOEU                  74  7.32673E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.78204E-05 -3.43790E-05 -1.54735E-05  1.70550E-07
StressInBal      N4201    resImp   SIGM_NOEU                  74  7.32673E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.84136E-05 -3.88206E-05 -1.99039E-05 -2.78289E-07
StressInBal      N4202    resImp   SIGM_NOEU                  74  7.32673E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.23044E-05 -4.73128E-05 -2.91055E-05  1.47889E-06
StressInBal      N4196    resImp   SIGM_NOEU                  75  7.42574E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.14608E-05 -4.62469E-05 -2.85527E-05 -1.40864E-06
StressInBal      N4197    resImp   SIGM_NOEU                  75  7.42574E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.78785E-05 -3.78178E-05 -1.94560E-05  2.88506E-07
StressInBal      N4198    resImp   SIGM_NOEU                  75  7.42574E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.73755E-05 -3.33913E-05 -1.50563E-05 -1.63719E-07
StressInBal      N4199    resImp   SIGM_NOEU                  75  7.42574E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.53587E-05 -3.26703E-05 -1.42422E-05  2.65939E-09
StressInBal      N4200    resImp   SIGM_NOEU                  75  7.42574E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.73670E-05 -3.33634E-05 -1.50457E-05  1.69221E-07
StressInBal      N4201    resImp   SIGM_NOEU                  75  7.42574E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.78681E-05 -3.77646E-05 -1.94374E-05 -2.85114E-07
StressInBal      N4202    resImp   SIGM_NOEU                  75  7.42574E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.14402E-05 -4.61694E-05 -2.85234E-05  1.40208E-06
StressInBal      N4196    resImp   SIGM_NOEU                  76  7.52475E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.06099E-05 -4.51237E-05 -2.79803E-05 -1.33343E-06
StressInBal      N4197    resImp   SIGM_NOEU                  76  7.52475E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.73421E-05 -3.67813E-05 -1.89978E-05  2.95067E-07
StressInBal      N4198    resImp   SIGM_NOEU                  76  7.52475E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.69305E-05 -3.23952E-05 -1.46366E-05 -1.62478E-07
StressInBal      N4199    resImp   SIGM_NOEU                  76  7.52475E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.49280E-05 -3.16777E-05 -1.38277E-05  2.62014E-09
StressInBal      N4200    resImp   SIGM_NOEU                  76  7.52475E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.69221E-05 -3.23677E-05 -1.46262E-05  1.67899E-07
StressInBal      N4201    resImp   SIGM_NOEU                  76  7.52475E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.73319E-05 -3.67288E-05 -1.89794E-05 -2.91730E-07
StressInBal      N4202    resImp   SIGM_NOEU                  76  7.52475E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.05896E-05 -4.50472E-05 -2.79513E-05  1.32695E-06
StressInBal      N4196    resImp   SIGM_NOEU                  77  7.62376E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.97723E-05 -4.40213E-05 -2.74177E-05 -1.25987E-06
StressInBal      N4197    resImp   SIGM_NOEU                  77  7.62376E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.68148E-05 -3.57649E-05 -1.85480E-05  3.01422E-07
StressInBal      N4198    resImp   SIGM_NOEU                  77  7.62376E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.64939E-05 -3.14187E-05 -1.42251E-05 -1.61244E-07
StressInBal      N4199    resImp   SIGM_NOEU                  77  7.62376E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.45057E-05 -3.07046E-05 -1.34213E-05  2.58147E-09
StressInBal      N4200    resImp   SIGM_NOEU                  77  7.62376E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.64856E-05 -3.13916E-05 -1.42148E-05  1.66586E-07
StressInBal      N4201    resImp   SIGM_NOEU                  77  7.62376E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.68046E-05 -3.57130E-05 -1.85298E-05 -2.98138E-07
StressInBal      N4202    resImp   SIGM_NOEU                  77  7.62376E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.97523E-05 -4.39458E-05 -2.73891E-05  1.25346E-06
StressInBal      N4196    resImp   SIGM_NOEU                  78  7.72277E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.89479E-05 -4.29394E-05 -2.68648E-05 -1.18793E-06
StressInBal      N4197    resImp   SIGM_NOEU                  78  7.72277E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.62964E-05 -3.47679E-05 -1.81065E-05  3.07576E-07
StressInBal      N4198    resImp   SIGM_NOEU                  78  7.72277E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.60655E-05 -3.04615E-05 -1.38215E-05 -1.60017E-07
StressInBal      N4199    resImp   SIGM_NOEU                  78  7.72277E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.40916E-05 -2.97509E-05 -1.30229E-05  2.54336E-09
StressInBal      N4200    resImp   SIGM_NOEU                  78  7.72277E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.60574E-05 -3.04347E-05 -1.38114E-05  1.65280E-07
StressInBal      N4201    resImp   SIGM_NOEU                  78  7.72277E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.62864E-05 -3.47168E-05 -1.80885E-05 -3.04345E-07
StressInBal      N4202    resImp   SIGM_NOEU                  78  7.72277E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.89280E-05 -4.28648E-05 -2.68366E-05  1.18159E-06
StressInBal      N4196    resImp   SIGM_NOEU                  79  7.82178E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.81363E-05 -4.18775E-05 -2.63215E-05 -1.11757E-06
StressInBal      N4197    resImp   SIGM_NOEU                  79  7.82178E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.57867E-05 -3.37903E-05 -1.76730E-05  3.13533E-07
StressInBal      N4198    resImp   SIGM_NOEU                  79  7.82178E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.56452E-05 -2.95232E-05 -1.34258E-05 -1.58796E-07
StressInBal      N4199    resImp   SIGM_NOEU                  79  7.82178E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.36855E-05 -2.88161E-05 -1.26324E-05  2.50581E-09
StressInBal      N4200    resImp   SIGM_NOEU                  79  7.82178E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.56372E-05 -2.94968E-05 -1.34157E-05  1.63981E-07
StressInBal      N4201    resImp   SIGM_NOEU                  79  7.82178E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.57769E-05 -3.37398E-05 -1.76553E-05 -3.10353E-07
StressInBal      N4202    resImp   SIGM_NOEU                  79  7.82178E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.81167E-05 -4.18040E-05 -2.62936E-05  1.11131E-06
StressInBal      N4196    resImp   SIGM_NOEU                  80  7.92079E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.73374E-05 -4.08355E-05 -2.57876E-05 -1.04878E-06
StressInBal      N4197    resImp   SIGM_NOEU                  80  7.92079E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.52858E-05 -3.28316E-05 -1.72476E-05  3.19296E-07
StressInBal      N4198    resImp   SIGM_NOEU                  80  7.92079E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.52329E-05 -2.86035E-05 -1.30377E-05 -1.57582E-07
StressInBal      N4199    resImp   SIGM_NOEU                  80  7.92079E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.32874E-05 -2.79000E-05 -1.22495E-05  2.46881E-09
StressInBal      N4200    resImp   SIGM_NOEU                  80  7.92079E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.52250E-05 -2.85774E-05 -1.30278E-05  1.62691E-07
StressInBal      N4201    resImp   SIGM_NOEU                  80  7.92079E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.52760E-05 -3.27817E-05 -1.72301E-05 -3.16167E-07
StressInBal      N4202    resImp   SIGM_NOEU                  80  7.92079E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.73181E-05 -4.07629E-05 -2.57601E-05  1.04258E-06
StressInBal      N4196    resImp   SIGM_NOEU                  81  8.01980E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.65511E-05 -3.98129E-05 -2.52629E-05 -9.81509E-07
StressInBal      N4197    resImp   SIGM_NOEU                  81  8.01980E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.47933E-05 -3.18915E-05 -1.68300E-05  3.24870E-07
StressInBal      N4198    resImp   SIGM_NOEU                  81  8.01980E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.48285E-05 -2.77021E-05 -1.26573E-05 -1.56375E-07
StressInBal      N4199    resImp   SIGM_NOEU                  81  8.01980E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.28970E-05 -2.70021E-05 -1.18741E-05  2.43235E-09
StressInBal      N4200    resImp   SIGM_NOEU                  81  8.01980E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.48206E-05 -2.76764E-05 -1.26475E-05  1.61408E-07
StressInBal      N4201    resImp   SIGM_NOEU                  81  8.01980E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.47837E-05 -3.18422E-05 -1.68127E-05 -3.21791E-07
StressInBal      N4202    resImp   SIGM_NOEU                  81  8.01980E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.65320E-05 -3.97413E-05 -2.52357E-05  9.75381E-07
StressInBal      N4196    resImp   SIGM_NOEU                  82  8.11881E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.57771E-05 -3.88095E-05 -2.47472E-05 -9.15746E-07
StressInBal      N4197    resImp   SIGM_NOEU                  82  8.11881E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.43092E-05 -3.09697E-05 -1.64201E-05  3.30258E-07
StressInBal      N4198    resImp   SIGM_NOEU                  82  8.11881E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.44317E-05 -2.68187E-05 -1.22842E-05 -1.55174E-07
StressInBal      N4199    resImp   SIGM_NOEU                  82  8.11881E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.25143E-05 -2.61223E-05 -1.15062E-05  2.39643E-09
StressInBal      N4200    resImp   SIGM_NOEU                  82  8.11881E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.44240E-05 -2.67933E-05 -1.22746E-05  1.60133E-07
StressInBal      N4201    resImp   SIGM_NOEU                  82  8.11881E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.42997E-05 -3.09210E-05 -1.64031E-05 -3.27229E-07
StressInBal      N4202    resImp   SIGM_NOEU                  82  8.11881E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.57582E-05 -3.87387E-05 -2.47205E-05  9.09687E-07
StressInBal      N4196    resImp   SIGM_NOEU                  83  8.21782E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.50152E-05 -3.78249E-05 -2.42406E-05 -8.51459E-07
StressInBal      N4197    resImp   SIGM_NOEU                  83  8.21782E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.38334E-05 -3.00658E-05 -1.60179E-05  3.35464E-07
StressInBal      N4198    resImp   SIGM_NOEU                  83  8.21782E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.40425E-05 -2.59530E-05 -1.19185E-05 -1.53980E-07
StressInBal      N4199    resImp   SIGM_NOEU                  83  8.21782E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.21391E-05 -2.52601E-05 -1.11457E-05  2.36104E-09
StressInBal      N4200    resImp   SIGM_NOEU                  83  8.21782E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.40349E-05 -2.59278E-05 -1.19090E-05  1.58866E-07
StressInBal      N4201    resImp   SIGM_NOEU                  83  8.21782E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.38240E-05 -3.00178E-05 -1.60010E-05 -3.32484E-07
StressInBal      N4202    resImp   SIGM_NOEU                  83  8.21782E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.49966E-05 -3.77550E-05 -2.42141E-05  8.45468E-07
StressInBal      N4196    resImp   SIGM_NOEU                  84  8.31683E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.42653E-05 -3.68588E-05 -2.37427E-05 -7.88622E-07
StressInBal      N4197    resImp   SIGM_NOEU                  84  8.31683E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.33656E-05 -2.91797E-05 -1.56231E-05  3.40492E-07
StressInBal      N4198    resImp   SIGM_NOEU                  84  8.31683E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.36608E-05 -2.51046E-05 -1.15600E-05 -1.52792E-07
StressInBal      N4199    resImp   SIGM_NOEU                  84  8.31683E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.17713E-05 -2.44153E-05 -1.07922E-05  2.32616E-09
StressInBal      N4200    resImp   SIGM_NOEU                  84  8.31683E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.36533E-05 -2.50797E-05 -1.15506E-05  1.57607E-07
StressInBal      N4201    resImp   SIGM_NOEU                  84  8.31683E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.33563E-05 -2.91323E-05 -1.56065E-05 -3.37560E-07
StressInBal      N4202    resImp   SIGM_NOEU                  84  8.31683E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.42469E-05 -3.67898E-05 -2.37166E-05  7.82698E-07
StressInBal      N4196    resImp   SIGM_NOEU                  85  8.41584E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.35272E-05 -3.59108E-05 -2.32536E-05 -7.27209E-07
StressInBal      N4197    resImp   SIGM_NOEU                  85  8.41584E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.29059E-05 -2.83109E-05 -1.52357E-05  3.45346E-07
StressInBal      N4198    resImp   SIGM_NOEU                  85  8.41584E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.32864E-05 -2.42732E-05 -1.12085E-05 -1.51611E-07
StressInBal      N4199    resImp   SIGM_NOEU                  85  8.41584E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.14107E-05 -2.35876E-05 -1.04459E-05  2.29180E-09
StressInBal      N4200    resImp   SIGM_NOEU                  85  8.41584E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.32790E-05 -2.42487E-05 -1.11992E-05  1.56355E-07
StressInBal      N4201    resImp   SIGM_NOEU                  85  8.41584E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.28967E-05 -2.82641E-05 -1.52192E-05 -3.42461E-07
StressInBal      N4202    resImp   SIGM_NOEU                  85  8.41584E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.35091E-05 -3.58428E-05 -2.32278E-05  7.21351E-07
StressInBal      N4196    resImp   SIGM_NOEU                  86  8.51485E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.28007E-05 -3.49808E-05 -2.27729E-05 -6.67193E-07
StressInBal      N4197    resImp   SIGM_NOEU                  86  8.51485E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.24540E-05 -2.74592E-05 -1.48554E-05  3.50029E-07
StressInBal      N4198    resImp   SIGM_NOEU                  86  8.51485E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.29192E-05 -2.34586E-05 -1.08640E-05 -1.50438E-07
StressInBal      N4199    resImp   SIGM_NOEU                  86  8.51485E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.10573E-05 -2.27766E-05 -1.01065E-05  2.25794E-09
StressInBal      N4200    resImp   SIGM_NOEU                  86  8.51485E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.29118E-05 -2.34344E-05 -1.08548E-05  1.55111E-07
StressInBal      N4201    resImp   SIGM_NOEU                  86  8.51485E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.24449E-05 -2.74130E-05 -1.48392E-05 -3.47190E-07
StressInBal      N4202    resImp   SIGM_NOEU                  86  8.51485E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.27828E-05 -3.49136E-05 -2.27475E-05  6.61401E-07
StressInBal      N4196    resImp   SIGM_NOEU                  87  8.61386E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.20856E-05 -3.40683E-05 -2.23006E-05 -6.08549E-07
StressInBal      N4197    resImp   SIGM_NOEU                  87  8.61386E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.20098E-05 -2.66243E-05 -1.44823E-05  3.54544E-07
StressInBal      N4198    resImp   SIGM_NOEU                  87  8.61386E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.25590E-05 -2.26605E-05 -1.05263E-05 -1.49270E-07
StressInBal      N4199    resImp   SIGM_NOEU                  87  8.61386E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.07109E-05 -2.19821E-05 -9.77386E-06  2.22458E-09
StressInBal      N4200    resImp   SIGM_NOEU                  87  8.61386E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.25518E-05 -2.26366E-05 -1.05173E-05  1.53875E-07
StressInBal      N4201    resImp   SIGM_NOEU                  87  8.61386E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.20009E-05 -2.65787E-05 -1.44663E-05 -3.51751E-07
StressInBal      N4202    resImp   SIGM_NOEU                  87  8.61386E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.20679E-05 -3.40020E-05 -2.22755E-05  6.02822E-07
StressInBal      N4196    resImp   SIGM_NOEU                  88  8.71287E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.13818E-05 -3.31732E-05 -2.18366E-05 -5.51252E-07
StressInBal      N4197    resImp   SIGM_NOEU                  88  8.71287E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.15732E-05 -2.58059E-05 -1.41162E-05  3.58895E-07
StressInBal      N4198    resImp   SIGM_NOEU                  88  8.71287E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.22059E-05 -2.18786E-05 -1.01953E-05 -1.48110E-07
StressInBal      N4199    resImp   SIGM_NOEU                  88  8.71287E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.03714E-05 -2.12039E-05 -9.44795E-06  2.19171E-09
StressInBal      N4200    resImp   SIGM_NOEU                  88  8.71287E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.21987E-05 -2.18550E-05 -1.01864E-05  1.52647E-07
StressInBal      N4201    resImp   SIGM_NOEU                  88  8.71287E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.15644E-05 -2.57609E-05 -1.41004E-05 -3.56147E-07
StressInBal      N4202    resImp   SIGM_NOEU                  88  8.71287E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.13643E-05 -3.31077E-05 -2.18118E-05  5.45590E-07
StressInBal      N4196    resImp   SIGM_NOEU                  89  8.81188E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.06891E-05 -3.22950E-05 -2.13807E-05 -4.95279E-07
StressInBal      N4197    resImp   SIGM_NOEU                  89  8.81188E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.11442E-05 -2.50037E-05 -1.37570E-05  3.63086E-07
StressInBal      N4198    resImp   SIGM_NOEU                  89  8.81188E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.18595E-05 -2.11126E-05 -9.87093E-06 -1.46956E-07
StressInBal      N4199    resImp   SIGM_NOEU                  89  8.81188E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.00386E-05 -2.04415E-05 -9.12862E-06  2.15932E-09
StressInBal      N4200    resImp   SIGM_NOEU                  89  8.81188E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.18525E-05 -2.10893E-05 -9.86212E-06  1.51426E-07
StressInBal      N4201    resImp   SIGM_NOEU                  89  8.81188E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.11355E-05 -2.49592E-05 -1.37414E-05 -3.60382E-07
StressInBal      N4202    resImp   SIGM_NOEU                  89  8.81188E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.06718E-05 -3.22304E-05 -2.13562E-05  4.89679E-07
StressInBal      N4196    resImp   SIGM_NOEU                  90  8.91089E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.00072E-05 -3.14335E-05 -2.09328E-05 -4.40604E-07
StressInBal      N4197    resImp   SIGM_NOEU                  90  8.91089E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.07225E-05 -2.42174E-05 -1.34045E-05  3.67120E-07
StressInBal      N4198    resImp   SIGM_NOEU                  90  8.91089E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.15199E-05 -2.03622E-05 -9.55302E-06 -1.45809E-07
StressInBal      N4199    resImp   SIGM_NOEU                  90  8.91089E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -9.71257E-06 -1.96948E-05 -8.81575E-06  2.12740E-09
StressInBal      N4200    resImp   SIGM_NOEU                  90  8.91089E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.15129E-05 -2.03392E-05 -9.54433E-06  1.50214E-07
StressInBal      N4201    resImp   SIGM_NOEU                  90  8.91089E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.07139E-05 -2.41736E-05 -1.33891E-05 -3.64460E-07
StressInBal      N4202    resImp   SIGM_NOEU                  90  8.91089E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.99902E-05 -3.13698E-05 -2.09086E-05  4.35067E-07
StressInBal      N4196    resImp   SIGM_NOEU                  91  9.00990E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.93362E-05 -3.05885E-05 -2.04928E-05 -3.87203E-07
StressInBal      N4197    resImp   SIGM_NOEU                  91  9.00990E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.03080E-05 -2.34468E-05 -1.30586E-05  3.71000E-07
StressInBal      N4198    resImp   SIGM_NOEU                  91  9.00990E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.11869E-05 -1.96272E-05 -9.24149E-06 -1.44669E-07
StressInBal      N4199    resImp   SIGM_NOEU                  91  9.00990E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -9.39305E-06 -1.89635E-05 -8.50925E-06  2.09596E-09
StressInBal      N4200    resImp   SIGM_NOEU                  91  9.00990E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.11800E-05 -1.96045E-05 -9.23290E-06  1.49008E-07
StressInBal      N4201    resImp   SIGM_NOEU                  91  9.00990E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.02995E-05 -2.34035E-05 -1.30434E-05 -3.68382E-07
StressInBal      N4202    resImp   SIGM_NOEU                  91  9.00990E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.93194E-05 -3.05256E-05 -2.04689E-05  3.81729E-07
StressInBal      N4196    resImp   SIGM_NOEU                  92  9.10891E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.86757E-05 -2.97597E-05 -2.00605E-05 -3.35054E-07
StressInBal      N4197    resImp   SIGM_NOEU                  92  9.10891E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.99007E-05 -2.26916E-05 -1.27193E-05  3.74729E-07
